K = 4, D = 1, C = 3
config1 =

  scalar structure containing the fields:

    ndisc =  1
    ncont =  3
    nintr = 0


K = 4, Run (1,1,1): fitness => -4.53
K = 4, Run (2,6,3): fitness => -4.54
K = 4, Run (2,6,4): fitness => -4.54
K = 4, Run (2,6,5): fitness => -4.54

K = 4, Run (2,7,1): fitness => -4.54
K = 4, Run (2,7,2): fitness => -4.54
K = 4, Run (2,7,3): fitness => -4.54
K = 4, Run (2,7,4): fitness => -4.54
K = 4, Run (2,7,5): fitness => -4.54

K = 4, Run (2,8,1): fitness => -4.54
K = 4, Run (2,8,2): fitness => -4.54
K = 4, Run (2,8,3): fitness => -4.54
K = 4, Run (2,8,4): fitness => -4.54
K = 4, Run (2,8,5): fitness => -4.54

K = 4, Run (2,9,1): fitness => -4.54
K = 4, Run (2,9,2): fitness => -4.54
K = 4, Run (2,9,3): fitness => -4.54
K = 4, Run (2,9,4): fitness => -4.54
K = 4, Run (2,9,5): fitness => -4.54

K = 4, Run (2,10,1): fitness => -4.54
K = 4, Run (2,10,2): fitness => -4.54
K = 4, Run (2,10,3): fitness => -4.54
K = 4, Run (2,10,4): fitness => -4.54
K = 4, Run (2,10,5): fitness => -4.54

#-4.54

real	0m0.606s
user	0m0.527s
sys	0m0.063s
K = 4, D = 1, C = 3
config1 =

  scalar structure containing the fields:

    ndisc =  1
    ncont =  3
    nintr = 0


K = 4, Run (1,1,1): fitness => -5.16
K = 4, Run (1,1,2): fitness => -5.04
K = 4, Run (1,1,3): fitness => -4.97
K = 4, Run (1,1,4): fitness => -4.95
K = 4, Run (1,1,5): fitness => -4.94

K = 4, Run (1,2,1): fitness => -4.99
K = 4, Run (1,2,2): fitness => -4.96
K = 4, Run (1,2,3): fitness => -4.95
K = 4, Run (1,2,4): fitness => -4.94
K = 4, Run (1,2,5): fitness => -4.94

K = 4, Run (1,3,1): fitness => -4.95
K = 4, Run (1,3,2): fitness => -4.95
K = 4, Run (1,3,3): fitness => -4.94
K = 4, Run (1,3,4): fitness => -4.94
K = 4, Run (1,3,5): fitness => -4.94

K = 4, Run (1,4,1): fitness => -4.94
K = 4, Run (1,4,2): fitness => -4.94
K = 4, Run (1,4,3): fitness => -4.94
K = 4, Run (1,4,4): fitness => -4.94
K = 4, Run (1,4,5): fitness => -4.94

K = 4, Run (1,5,1): fitness => -4.94
K = 4, Run (1,5,2): fitness => -4.94
K = 4, Run (1,5,3): fitness => -4.94
K = 4, Run (1,5,4): fitness => -4.94
K = 4, Run (1,5,5): fitness => -4.94

K = 4, Run (1,6,1): fitness => -4.94
K = 4, Run (1,6,2): fitness => -4.94
K = 4, Run (1,6,3): fitness => -4.94
K = 4, Run (1,6,4): fitness => -4.94
K = 4, Run (1,6,5): fitness => -4.94

K = 4, Run (1,7,1): fitness => -4.94
K = 4, Run (1,7,2): fitness => -4.94
K = 4, Run (1,7,3): fitness => -4.94
K = 4, Run (1,7,4): fitness => -4.94
K = 4, Run (1,7,5): fitness => -4.94

K = 4, Run (1,8,1): fitness => -4.94
K = 4, Run (1,8,2): fitness => -4.94
K = 4, Run (1,8,3): fitness => -4.94
K = 4, Run (1,8,4): fitness => -4.94
K = 4, Run (1,8,5): fitness => -4.94

K = 4, Run (1,9,1): fitness => -4.94
K = 4, Run (1,9,2): fitness => -4.94
K = 4, Run (1,9,3): fitness => -4.94
K = 4, Run (1,9,4): fitness => -4.94
K = 4, Run (1,9,5): fitness => -4.94

K = 4, Run (1,10,1): fitness => -4.94
K = 4, Run (1,10,2): fitness => -4.94
K = 4, Run (1,10,3): fitness => -4.94
K = 4, Run (1,10,4): fitness => -4.94
K = 4, Run (1,10,5): fitness => -4.94

K = 4, Run (2,1,1): fitness => -5.13
K = 4, Run (2,1,2): fitness => -4.98
K = 4, Run (2,1,3): fitness => -4.86
K = 4, Run (2,1,4): fitness => -4.78
K = 4, Run (2,1,5): fitness => -4.77

K = 4, Run (2,2,1): fitness => -4.92
K = 4, Run (2,2,2): fitness => -4.82
K = 4, Run (2,2,3): fitness => -4.78
K = 4, Run (2,2,4): fitness => -4.77
K = 4, Run (2,2,5): fitness => -4.77

K = 4, Run (2,3,1): fitness => -4.79
K = 4, Run (2,3,2): fitness => -4.77
K = 4, Run (2,3,3): fitness => -4.77
K = 4, Run (2,3,4): fitness => -4.77
K = 4, Run (2,3,5): fitness => -4.77

K = 4, Run (2,4,1): fitness => -4.77
K = 4, Run (2,4,2): fitness => -4.77
K = 4, Run (2,4,3): fitness => -4.77
K = 4, Run (2,4,4): fitness => -4.77
K = 4, Run (2,4,5): fitness => -4.77

K = 4, Run (2,5,1): fitness => -4.77
K = 4, Run (2,5,2): fitness => -4.77
K = 4, Run (2,5,3): fitness => -4.77
K = 4, Run (2,5,4): fitness => -4.77
K = 4, Run (2,5,5): fitness => -4.77

K = 4, Run (2,6,1): fitness => -4.77
K = 4, Run (2,6,2): fitness => -4.77
K = 4, Run (2,6,3): fitness => -4.77
K = 4, Run (2,6,4): fitness => -4.77
K = 4, Run (2,6,5): fitness => -4.77

K = 4, Run (2,7,1): fitness => -4.77
K = 4, Run (2,7,2): fitness => -4.77
K = 4, Run (2,7,3): fitness => -4.77
K = 4, Run (2,7,4): fitness => -4.77
K = 4, Run (2,7,5): fitness => -4.77

K = 4, Run (2,8,1): fitness => -4.77
K = 4, Run (2,8,2): fitness => -4.77
K = 4, Run (2,8,3): fitness => -4.77
K = 4, Run (2,8,4): fitness => -4.77
K = 4, Run (2,8,5): fitness => -4.77

K = 4, Run (2,9,1): fitness => -4.77
K = 4, Run (2,9,2): fitness => -4.77
K = 4, Run (2,9,3): fitness => -4.77
K = 4, Run (2,9,4): fitness => -4.77
K = 4, Run (2,9,5): fitness => -4.77

K = 4, Run (2,10,1): fitness => -4.77
K = 4, Run (2,10,2): fitness => -4.77
K = 4, Run (2,10,3): fitness => -4.77
K = 4, Run (2,10,4): fitness => -4.77
K = 4, Run (2,10,5): fitness => -4.77

#-4.77

real	0m0.591s
user	0m0.520s
sys	0m0.058s
K = 4, D = 1, C = 3
config1 =

  scalar structure containing the fields:

    ndisc =  1
    ncont =  3
    nintr = 0


K = 4, Run (1,1,1): fitness => -4.78
K = 4, Run (1,1,2): fitness => -4.62
K = 4, Run (1,1,3): fitness => -4.46
K = 4, Run (1,1,4): fitness => -4.36
K = 4, Run (1,1,5): fitness => -4.36

K = 4, Run (1,2,1): fitness => -4.54
K = 4, Run (1,2,2): fitness => -4.41
K = 4, Run (1,2,3): fitness => -4.36
K = 4, Run (1,2,4): fitness => -4.36
K = 4, Run (1,2,5): fitness => -4.36

K = 4, Run (1,3,1): fitness => -4.37
K = 4, Run (1,3,2): fitness => -4.36
K = 4, Run (1,3,3): fitness => -4.36
K = 4, Run (1,3,4): fitness => -4.36
K = 4, Run (1,3,5): fitness => -4.36

K = 4, Run (1,4,1): fitness => -4.36
K = 4, Run (1,4,2): fitness => -4.36
K = 4, Run (1,4,3): fitness => -4.36
K = 4, Run (1,4,4): fitness => -4.36
K = 4, Run (1,4,5): fitness => -4.36

K = 4, Run (1,5,1): fitness => -4.36
K = 4, Run (1,5,2): fitness => -4.36
K = 4, Run (1,5,3): fitness => -4.36
K = 4, Run (1,5,4): fitness => -4.36
K = 4, Run (1,5,5): fitness => -4.36

K = 4, Run (1,6,1): fitness => -4.36
K = 4, Run (1,6,2): fitness => -4.36
K = 4, Run (1,6,3): fitness => -4.36
K = 4, Run (1,6,4): fitness => -4.36
K = 4, Run (1,6,5): fitness => -4.36

K = 4, Run (1,7,1): fitness => -4.36
K = 4, Run (1,7,2): fitness => -4.36
K = 4, Run (1,7,3): fitness => -4.36
K = 4, Run (1,7,4): fitness => -4.36
K = 4, Run (1,7,5): fitness => -4.36

K = 4, Run (1,8,1): fitness => -4.36
K = 4, Run (1,8,2): fitness => -4.36
K = 4, Run (1,8,3): fitness => -4.36
K = 4, Run (1,8,4): fitness => -4.36
K = 4, Run (1,8,5): fitness => -4.36

K = 4, Run (1,9,1): fitness => -4.36
K = 4, Run (1,9,2): fitness => -4.36
K = 4, Run (1,9,3): fitness => -4.36
K = 4, Run (1,9,4): fitness => -4.36
K = 4, Run (1,9,5): fitness => -4.36

K = 4, Run (1,10,1): fitness => -4.36
K = 4, Run (1,10,2): fitness => -4.36
K = 4, Run (1,10,3): fitness => -4.36
K = 4, Run (1,10,4): fitness => -4.36
K = 4, Run (1,10,5): fitness => -4.36

K = 4, Run (2,1,1): fitness => -4.71
K = 4, Run (2,1,2): fitness => -4.57
K = 4, Run (2,1,3): fitness => -4.41
K = 4, Run (2,1,4): fitness => -4.29
K = 4, Run (2,1,5): fitness => -4.28

K = 4, Run (2,2,1): fitness => -4.50
K = 4, Run (2,2,2): fitness => -4.36
K = 4, Run (2,2,3): fitness => -4.29
K = 4, Run (2,2,4): fitness => -4.28
K = 4, Run (2,2,5): fitness => -4.28

K = 4, Run (2,3,1): fitness => -4.30
K = 4, Run (2,3,2): fitness => -4.28
K = 4, Run (2,3,3): fitness => -4.28
K = 4, Run (2,3,4): fitness => -4.28
K = 4, Run (2,3,5): fitness => -4.28

K = 4, Run (2,4,1): fitness => -4.28
K = 4, Run (2,4,2): fitness => -4.28
K = 4, Run (2,4,3): fitness => -4.28
K = 4, Run (2,4,4): fitness => -4.28
K = 4, Run (2,4,5): fitness => -4.28

K = 4, Run (2,5,1): fitness => -4.28
K = 4, Run (2,5,2): fitness => -4.28
K = 4, Run (2,5,3): fitness => -4.28
K = 4, Run (2,5,4): fitness => -4.28
K = 4, Run (2,5,5): fitness => -4.28

K = 4, Run (2,6,1): fitness => -4.28
K = 4, Run (2,6,2): fitness => -4.28
K = 4, Run (2,6,3): fitness => -4.28
K = 4, Run (2,6,4): fitness => -4.28
K = 4, Run (2,6,5): fitness => -4.28

K = 4, Run (2,7,1): fitness => -4.28
K = 4, Run (2,7,2): fitness => -4.28
K = 4, Run (2,7,3): fitness => -4.28
K = 4, Run (2,7,4): fitness => -4.28
K = 4, Run (2,7,5): fitness => -4.28

K = 4, Run (2,8,1): fitness => -4.28
K = 4, Run (2,8,2): fitness => -4.28
K = 4, Run (2,8,3): fitness => -4.28
K = 4, Run (2,8,4): fitness => -4.28
K = 4, Run (2,8,5): fitness => -4.28

K = 4, Run (2,9,1): fitness => -4.28
K = 4, Run (2,9,2): fitness => -4.28
K = 4, Run (2,9,3): fitness => -4.28
K = 4, Run (2,9,4): fitness => -4.28
K = 4, Run (2,9,5): fitness => -4.28

K = 4, Run (2,10,1): fitness => -4.28
K = 4, Run (2,10,2): fitness => -4.28
K = 4, Run (2,10,3): fitness => -4.28
K = 4, Run (2,10,4): fitness => -4.28
K = 4, Run (2,10,5): fitness => -4.28

#-4.28

real	0m0.601s
user	0m0.530s
sys	0m0.058s
K = 4, D = 1, C = 3
config1 =

  scalar structure containing the fields:

    ndisc =  1
    ncont =  3
    nintr = 0


K = 4, Run (1,1,1): fitness => -5.00
K = 4, Run (1,1,2): fitness => -4.90
K = 4, Run (1,1,3): fitness => -4.79
K = 4, Run (1,1,4): fitness => -4.71
K = 4, Run (1,1,5): fitness => -4.64

K = 4, Run (1,2,1): fitness => -4.89
K = 4, Run (1,2,2): fitness => -4.81
K = 4, Run (1,2,3): fitness => -4.71
K = 4, Run (1,2,4): fitness => -4.64
K = 4, Run (1,2,5): fitness => -4.64

K = 4, Run (1,3,1): fitness => -4.76
K = 4, Run (1,3,2): fitness => -4.68
K = 4, Run (1,3,3): fitness => -4.64
K = 4, Run (1,3,4): fitness => -4.64
K = 4, Run (1,3,5): fitness => -4.64

K = 4, Run (1,4,1): fitness => -4.64
K = 4, Run (1,4,2): fitness => -4.64
K = 4, Run (1,4,3): fitness => -4.64
K = 4, Run (1,4,4): fitness => -4.64
K = 4, Run (1,4,5): fitness => -4.64

K = 4, Run (1,5,1): fitness => -4.64
K = 4, Run (1,5,2): fitness => -4.64
K = 4, Run (1,5,3): fitness => -4.64
K = 4, Run (1,5,4): fitness => -4.64
K = 4, Run (1,5,5): fitness => -4.64

K = 4, Run (1,6,1): fitness => -4.64
K = 4, Run (1,6,2): fitness => -4.64
K = 4, Run (1,6,3): fitness => -4.64
K = 4, Run (1,6,4): fitness => -4.64
K = 4, Run (1,6,5): fitness => -4.64

K = 4, Run (1,7,1): fitness => -4.64
K = 4, Run (1,7,2): fitness => -4.64
K = 4, Run (1,7,3): fitness => -4.64
K = 4, Run (1,7,4): fitness => -4.64
K = 4, Run (1,7,5): fitness => -4.64

K = 4, Run (1,8,1): fitness => -4.64
K = 4, Run (1,8,2): fitness => -4.64
K = 4, Run (1,8,3): fitness => -4.64
K = 4, Run (1,8,4): fitness => -4.64
K = 4, Run (1,8,5): fitness => -4.64

K = 4, Run (1,9,1): fitness => -4.64
K = 4, Run (1,9,2): fitness => -4.64
K = 4, Run (1,9,3): fitness => -4.64
K = 4, Run (1,9,4): fitness => -4.64
K = 4, Run (1,9,5): fitness => -4.64

K = 4, Run (1,10,1): fitness => -4.64
K = 4, Run (1,10,2): fitness => -4.64
K = 4, Run (1,10,3): fitness => -4.64
K = 4, Run (1,10,4): fitness => -4.64
K = 4, Run (1,10,5): fitness => -4.64

K = 4, Run (2,1,1): fitness => -4.59
K = 4, Run (2,1,2): fitness => -4.48
K = 4, Run (2,1,3): fitness => -4.43
K = 4, Run (2,1,4): fitness => -4.40
K = 4, Run (2,1,5): fitness => -4.38

K = 4, Run (2,2,1): fitness => -4.46
K = 4, Run (2,2,2): fitness => -4.43
K = 4, Run (2,2,3): fitness => -4.40
K = 4, Run (2,2,4): fitness => -4.38
K = 4, Run (2,2,5): fitness => -4.38

K = 4, Run (2,3,1): fitness => -4.42
K = 4, Run (2,3,2): fitness => -4.39
K = 4, Run (2,3,3): fitness => -4.38
K = 4, Run (2,3,4): fitness => -4.38
K = 4, Run (2,3,5): fitness => -4.38

K = 4, Run (2,4,1): fitness => -4.38
K = 4, Run (2,4,2): fitness => -4.38
K = 4, Run (2,4,3): fitness => -4.38
K = 4, Run (2,4,4): fitness => -4.38
K = 4, Run (2,4,5): fitness => -4.38

K = 4, Run (2,5,1): fitness => -4.38
K = 4, Run (2,5,2): fitness => -4.38
K = 4, Run (2,5,3): fitness => -4.38
K = 4, Run (2,5,4): fitness => -4.38
K = 4, Run (2,5,5): fitness => -4.38

K = 4, Run (2,6,1): fitness => -4.38
K = 4, Run (2,6,2): fitness => -4.38
K = 4, Run (2,6,3): fitness => -4.38
K = 4, Run (2,6,4): fitness => -4.38
K = 4, Run (2,6,5): fitness => -4.38

K = 4, Run (2,7,1): fitness => -4.38
K = 4, Run (2,7,2): fitness => -4.38
K = 4, Run (2,7,3): fitness => -4.38
K = 4, Run (2,7,4): fitness => -4.38
K = 4, Run (2,7,5): fitness => -4.38

K = 4, Run (2,8,1): fitness => -4.38
K = 4, Run (2,8,2): fitness => -4.38
K = 4, Run (2,8,3): fitness => -4.38
K = 4, Run (2,8,4): fitness => -4.38
K = 4, Run (2,8,5): fitness => -4.38

K = 4, Run (2,9,1): fitness => -4.38
K = 4, Run (2,9,2): fitness => -4.38
K = 4, Run (2,9,3): fitness => -4.38
K = 4, Run (2,9,4): fitness => -4.38
K = 4, Run (2,9,5): fitness => -4.38

K = 4, Run (2,10,1): fitness => -4.38
K = 4, Run (2,10,2): fitness => -4.38
K = 4, Run (2,10,3): fitness => -4.38
K = 4, Run (2,10,4): fitness => -4.38
K = 4, Run (2,10,5): fitness => -4.38

#-4.38

real	0m0.601s
user	0m0.525s
sys	0m0.064s
K = 4, D = 1, C = 3
config1 =

  scalar structure containing the fields:

    ndisc =  1
    ncont =  3
    nintr = 0


K = 4, Run (1,1,1): fitness => -3.83
K = 4, Run (1,1,2): fitness => -3.67
K = 4, Run (1,1,3): fitness => -3.50
K = 4, Run (1,1,4): fitness => -3.42
K = 4, Run (1,1,5): fitness => -3.37

K = 4, Run (1,2,1): fitness => -3.59
K = 4, Run (1,2,2): fitness => -3.50
K = 4, Run (1,2,3): fitness => -3.42
K = 4, Run (1,2,4): fitness => -3.37
K = 4, Run (1,2,5): fitness => -3.37

K = 4, Run (1,3,1): fitness => -3.45
K = 4, Run (1,3,2): fitness => -3.39
K = 4, Run (1,3,3): fitness => -3.37
K = 4, Run (1,3,4): fitness => -3.37
K = 4, Run (1,3,5): fitness => -3.37

K = 4, Run (1,4,1): fitness => -3.37
K = 4, Run (1,4,2): fitness => -3.37
K = 4, Run (1,4,3): fitness => -3.37
K = 4, Run (1,4,4): fitness => -3.37
K = 4, Run (1,4,5): fitness => -3.37

K = 4, Run (1,5,1): fitness => -3.37
K = 4, Run (1,5,2): fitness => -3.37
K = 4, Run (1,5,3): fitness => -3.37
K = 4, Run (1,5,4): fitness => -3.37
K = 4, Run (1,5,5): fitness => -3.37

K = 4, Run (1,6,1): fitness => -3.37
K = 4, Run (1,6,2): fitness => -3.37
K = 4, Run (1,6,3): fitness => -3.37
K = 4, Run (1,6,4): fitness => -3.37
K = 4, Run (1,6,5): fitness => -3.37

K = 4, Run (1,7,1): fitness => -3.37
K = 4, Run (1,7,2): fitness => -3.37
K = 4, Run (1,7,3): fitness => -3.37
K = 4, Run (1,7,4): fitness => -3.37
K = 4, Run (1,7,5): fitness => -3.37

K = 4, Run (1,8,1): fitness => -3.37
K = 4, Run (1,8,2): fitness => -3.37
K = 4, Run (1,8,3): fitness => -3.37
K = 4, Run (1,8,4): fitness => -3.37
K = 4, Run (1,8,5): fitness => -3.37

K = 4, Run (1,9,1): fitness => -3.37
K = 4, Run (1,9,2): fitness => -3.37
K = 4, Run (1,9,3): fitness => -3.37
K = 4, Run (1,9,4): fitness => -3.37
K = 4, Run (1,9,5): fitness => -3.37

K = 4, Run (1,10,1): fitness => -3.37
K = 4, Run (1,10,2): fitness => -3.37
K = 4, Run (1,10,3): fitness => -3.37
K = 4, Run (1,10,4): fitness => -3.37
K = 4, Run (1,10,5): fitness => -3.37

K = 4, Run (2,1,1): fitness => -3.95
K = 4, Run (2,1,2): fitness => -3.83
K = 4, Run (2,1,3): fitness => -3.75
K = 4, Run (2,1,4): fitness => -3.70
K = 4, Run (2,1,5): fitness => -3.64

K = 4, Run (2,2,1): fitness => -3.83
K = 4, Run (2,2,2): fitness => -3.76
K = 4, Run (2,2,3): fitness => -3.70
K = 4, Run (2,2,4): fitness => -3.64
K = 4, Run (2,2,5): fitness => -3.64

K = 4, Run (2,3,1): fitness => -3.73
K = 4, Run (2,3,2): fitness => -3.67
K = 4, Run (2,3,3): fitness => -3.64
K = 4, Run (2,3,4): fitness => -3.64
K = 4, Run (2,3,5): fitness => -3.64

K = 4, Run (2,4,1): fitness => -3.64
K = 4, Run (2,4,2): fitness => -3.64
K = 4, Run (2,4,3): fitness => -3.64
K = 4, Run (2,4,4): fitness => -3.64
K = 4, Run (2,4,5): fitness => -3.64

K = 4, Run (2,5,1): fitness => -3.64
K = 4, Run (2,5,2): fitness => -3.64
K = 4, Run (2,5,3): fitness => -3.64
K = 4, Run (2,5,4): fitness => -3.64
K = 4, Run (2,5,5): fitness => -3.64

K = 4, Run (2,6,1): fitness => -3.64
K = 4, Run (2,6,2): fitness => -3.64
K = 4, Run (2,6,3): fitness => -3.64
K = 4, Run (2,6,4): fitness => -3.64
K = 4, Run (2,6,5): fitness => -3.64

K = 4, Run (2,7,1): fitness => -3.64
K = 4, Run (2,7,2): fitness => -3.64
K = 4, Run (2,7,3): fitness => -3.64
K = 4, Run (2,7,4): fitness => -3.64
K = 4, Run (2,7,5): fitness => -3.64

K = 4, Run (2,8,1): fitness => -3.64
K = 4, Run (2,8,2): fitness => -3.64
K = 4, Run (2,8,3): fitness => -3.64
K = 4, Run (2,8,4): fitness => -3.64
K = 4, Run (2,8,5): fitness => -3.64

K = 4, Run (2,9,1): fitness => -3.64
K = 4, Run (2,9,2): fitness => -3.64
K = 4, Run (2,9,3): fitness => -3.64
K = 4, Run (2,9,4): fitness => -3.64
K = 4, Run (2,9,5): fitness => -3.64

K = 4, Run (2,10,1): fitness => -3.64
K = 4, Run (2,10,2): fitness => -3.64
K = 4, Run (2,10,3): fitness => -3.64
K = 4, Run (2,10,4): fitness => -3.64
K = 4, Run (2,10,5): fitness => -3.64

#-3.37

real	0m0.586s
user	0m0.511s
sys	0m0.060s
K = 4, D = 1, C = 3
config1 =

  scalar structure containing the fields:

    ndisc =  1
    ncont =  3
    nintr = 0


K = 4, Run (1,1,1): fitness => -4.66
K = 4, Run (1,1,2): fitness => -4.57
K = 4, Run (1,1,3): fitness => -4.48
K = 4, Run (1,1,4): fitness => -4.42
K = 4, Run (1,1,5): fitness => -4.38

K = 4, Run (1,2,1): fitness => -4.54
K = 4, Run (1,2,2): fitness => -4.47
K = 4, Run (1,2,3): fitness => -4.42
K = 4, Run (1,2,4): fitness => -4.38
K = 4, Run (1,2,5): fitness => -4.38

K = 4, Run (1,3,1): fitness => -4.44
K = 4, Run (1,3,2): fitness => -4.40
K = 4, Run (1,3,3): fitness => -4.38
K = 4, Run (1,3,4): fitness => -4.38
K = 4, Run (1,3,5): fitness => -4.38

K = 4, Run (1,4,1): fitness => -4.38
K = 4, Run (1,4,2): fitness => -4.38
K = 4, Run (1,4,3): fitness => -4.38
K = 4, Run (1,4,4): fitness => -4.38
K = 4, Run (1,4,5): fitness => -4.38

K = 4, Run (1,5,1): fitness => -4.38
K = 4, Run (1,5,2): fitness => -4.38
K = 4, Run (1,5,3): fitness => -4.38
K = 4, Run (1,5,4): fitness => -4.38
K = 4, Run (1,5,5): fitness => -4.38

K = 4, Run (1,6,1): fitness => -4.38
K = 4, Run (1,6,2): fitness => -4.38
K = 4, Run (1,6,3): fitness => -4.38
K = 4, Run (1,6,4): fitness => -4.38
K = 4, Run (1,6,5): fitness => -4.38

K = 4, Run (1,7,1): fitness => -4.38
K = 4, Run (1,7,2): fitness => -4.38
K = 4, Run (1,7,3): fitness => -4.38
K = 4, Run (1,7,4): fitness => -4.38
K = 4, Run (1,7,5): fitness => -4.38

K = 4, Run (1,8,1): fitness => -4.38
K = 4, Run (1,8,2): fitness => -4.38
K = 4, Run (1,8,3): fitness => -4.38
K = 4, Run (1,8,4): fitness => -4.38
K = 4, Run (1,8,5): fitness => -4.38

K = 4, Run (1,9,1): fitness => -4.38
K = 4, Run (1,9,2): fitness => -4.38
K = 4, Run (1,9,3): fitness => -4.38
K = 4, Run (1,9,4): fitness => -4.38
K = 4, Run (1,9,5): fitness => -4.38

K = 4, Run (1,10,1): fitness => -4.38
K = 4, Run (1,10,2): fitness => -4.38
K = 4, Run (1,10,3): fitness => -4.38
K = 4, Run (1,10,4): fitness => -4.38
K = 4, Run (1,10,5): fitness => -4.38

K = 4, Run (2,1,1): fitness => -4.71
K = 4, Run (2,1,2): fitness => -4.60
K = 4, Run (2,1,3): fitness => -4.50
K = 4, Run (2,1,4): fitness => -4.44
K = 4, Run (2,1,5): fitness => -4.40

K = 4, Run (2,2,1): fitness => -4.57
K = 4, Run (2,2,2): fitness => -4.50
K = 4, Run (2,2,3): fitness => -4.44
K = 4, Run (2,2,4): fitness => -4.40
K = 4, Run (2,2,5): fitness => -4.40

K = 4, Run (2,3,1): fitness => -4.47
K = 4, Run (2,3,2): fitness => -4.41
K = 4, Run (2,3,3): fitness => -4.40
K = 4, Run (2,3,4): fitness => -4.40
K = 4, Run (2,3,5): fitness => -4.40

K = 4, Run (2,4,1): fitness => -4.40
K = 4, Run (2,4,2): fitness => -4.40
K = 4, Run (2,4,3): fitness => -4.40
K = 4, Run (2,4,4): fitness => -4.40
K = 4, Run (2,4,5): fitness => -4.40

K = 4, Run (2,5,1): fitness => -4.40
K = 4, Run (2,5,2): fitness => -4.40
K = 4, Run (2,5,3): fitness => -4.40
K = 4, Run (2,5,4): fitness => -4.40
K = 4, Run (2,5,5): fitness => -4.40

K = 4, Run (2,6,1): fitness => -4.40
K = 4, Run (2,6,2): fitness => -4.40
K = 4, Run (2,6,3): fitness => -4.40
K = 4, Run (2,6,4): fitness => -4.40
K = 4, Run (2,6,5): fitness => -4.40

K = 4, Run (2,7,1): fitness => -4.40
K = 4, Run (2,7,2): fitness => -4.40
K = 4, Run (2,7,3): fitness => -4.40
K = 4, Run (2,7,4): fitness => -4.40
K = 4, Run (2,7,5): fitness => -4.40

K = 4, Run (2,8,1): fitness => -4.40
K = 4, Run (2,8,2): fitness => -4.40
K = 4, Run (2,8,3): fitness => -4.40
K = 4, Run (2,8,4): fitness => -4.40
K = 4, Run (2,8,5): fitness => -4.40

K = 4, Run (2,9,1): fitness => -4.40
K = 4, Run (2,9,2): fitness => -4.40
K = 4, Run (2,9,3): fitness => -4.40
K = 4, Run (2,9,4): fitness => -4.40
K = 4, Run (2,9,5): fitness => -4.40

K = 4, Run (2,10,1): fitness => -4.40
K = 4, Run (2,10,2): fitness => -4.40
K = 4, Run (2,10,3): fitness => -4.40
K = 4, Run (2,10,4): fitness => -4.40
K = 4, Run (2,10,5): fitness => -4.40

#-4.38

real	0m0.607s
user	0m0.537s
sys	0m0.059s
K = 4, D = 1, C = 3
config1 =

  scalar structure containing the fields:

    ndisc =  1
    ncont =  3
    nintr = 0


K = 4, Run (1,1,1): fitness => -4.99
K = 4, Run (1,1,2): fitness => -4.93
K = 4, Run (1,1,3): fitness => -4.89
K = 4, Run (1,1,4): fitness => -4.86
K = 4, Run (1,1,5): fitness => -4.85

K = 4, Run (1,2,1): fitness => -4.91
K = 4, Run (1,2,2): fitness => -4.88
K = 4, Run (1,2,3): fitness => -4.86
K = 4, Run (1,2,4): fitness => -4.85
K = 4, Run (1,2,5): fitness => -4.85

K = 4, Run (1,3,1): fitness => -4.87
K = 4, Run (1,3,2): fitness => -4.86
K = 4, Run (1,3,3): fitness => -4.85
K = 4, Run (1,3,4): fitness => -4.85
K = 4, Run (1,3,5): fitness => -4.85

K = 4, Run (1,4,1): fitness => -4.85
K = 4, Run (1,4,2): fitness => -4.85
K = 4, Run (1,4,3): fitness => -4.85
K = 4, Run (1,4,4): fitness => -4.85
K = 4, Run (1,4,5): fitness => -4.85

K = 4, Run (1,5,1): fitness => -4.85
K = 4, Run (1,5,2): fitness => -4.85
K = 4, Run (1,5,3): fitness => -4.85
K = 4, Run (1,5,4): fitness => -4.85
K = 4, Run (1,5,5): fitness => -4.85

K = 4, Run (1,6,1): fitness => -4.85
K = 4, Run (1,6,2): fitness => -4.85
K = 4, Run (1,6,3): fitness => -4.85
K = 4, Run (1,6,4): fitness => -4.85
K = 4, Run (1,6,5): fitness => -4.85

K = 4, Run (1,7,1): fitness => -4.85
K = 4, Run (1,7,2): fitness => -4.85
K = 4, Run (1,7,3): fitness => -4.85
K = 4, Run (1,7,4): fitness => -4.85
K = 4, Run (1,7,5): fitness => -4.85

K = 4, Run (1,8,1): fitness => -4.85
K = 4, Run (1,8,2): fitness => -4.85
K = 4, Run (1,8,3): fitness => -4.85
K = 4, Run (1,8,4): fitness => -4.85
K = 4, Run (1,8,5): fitness => -4.85

K = 4, Run (1,9,1): fitness => -4.85
K = 4, Run (1,9,2): fitness => -4.85
K = 4, Run (1,9,3): fitness => -4.85
K = 4, Run (1,9,4): fitness => -4.85
K = 4, Run (1,9,5): fitness => -4.85

K = 4, Run (1,10,1): fitness => -4.85
K = 4, Run (1,10,2): fitness => -4.85
K = 4, Run (1,10,3): fitness => -4.85
K = 4, Run (1,10,4): fitness => -4.85
K = 4, Run (1,10,5): fitness => -4.85

K = 4, Run (2,1,1): fitness => -4.82
